2019-03-06 10:44:23  django.db.backends  DEBUG  [91]   (0.007) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-06 14:03:55  django.db.backends  DEBUG  [91]   (0.080) ALTER TABLE `django_content_type` MODIFY `name` varchar(100) NULL; args=[]
2019-03-06 14:03:55  django.db.backends.schema  DEBUG  [111]   ALTER TABLE `django_content_type` DROP COLUMN `name`; (params ())
2019-03-06 14:03:55  django.db.backends  DEBUG  [91]   (0.078) ALTER TABLE `django_content_type` DROP COLUMN `name`; args=()
2019-03-06 14:03:55  django.db.backends  DEBUG  [91]   (0.007) SHOW FULL TABLES; args=None
2019-03-06 14:03:55  django.db.backends  DEBUG  [91]   (0.007) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('contenttypes', '0002_remove_content_type_name', '2019-03-06 06:03:55.832018'); args=['contenttypes', '0002_remove_content_type_name', '2019-03-06 06:03:55.832018']
2019-03-06 14:03:55  django.db.backends.schema  DEBUG  [111]   ALTER TABLE `auth_permission` MODIFY `name` varchar(255) NOT NULL; (params [])
2019-03-06 14:03:55  django.db.backends  DEBUG  [91]   (0.057) ALTER TABLE `auth_permission` MODIFY `name` varchar(255) NOT NULL; args=[]
2019-03-06 14:03:55  django.db.backends  DEBUG  [91]   (0.006) SHOW FULL TABLES; args=None
2019-03-06 14:03:55  django.db.backends  DEBUG  [91]   (0.007) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('auth', '0002_alter_permission_name_max_length', '2019-03-06 06:03:55.935592'); args=['auth', '0002_alter_permission_name_max_length', '2019-03-06 06:03:55.935592']
2019-03-06 14:03:55  django.db.backends.schema  DEBUG  [111]   ALTER TABLE `auth_user` MODIFY `email` varchar(254) NOT NULL; (params [])
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.054) ALTER TABLE `auth_user` MODIFY `email` varchar(254) NOT NULL; args=[]
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) SHOW FULL TABLES; args=None
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('auth', '0003_alter_user_email_max_length', '2019-03-06 06:03:56.036162'); args=['auth', '0003_alter_user_email_max_length', '2019-03-06 06:03:56.036162']
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.006) SHOW FULL TABLES; args=None
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.008) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('auth', '0004_alter_user_username_opts', '2019-03-06 06:03:56.086213'); args=['auth', '0004_alter_user_username_opts', '2019-03-06 06:03:56.086213']
2019-03-06 14:03:56  django.db.backends.schema  DEBUG  [111]   ALTER TABLE `auth_user` MODIFY `last_login` datetime(6) NULL; (params [])
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.037) ALTER TABLE `auth_user` MODIFY `last_login` datetime(6) NULL; args=[]
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.008) SHOW FULL TABLES; args=None
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.008) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('auth', '0005_alter_user_last_login_null', '2019-03-06 06:03:56.176405'); args=['auth', '0005_alter_user_last_login_null', '2019-03-06 06:03:56.176405']
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) SHOW FULL TABLES; args=None
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('auth', '0006_require_contenttypes_0002', '2019-03-06 06:03:56.214432'); args=['auth', '0006_require_contenttypes_0002', '2019-03-06 06:03:56.214432']
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.012) SHOW FULL TABLES; args=None
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.008) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('auth', '0007_alter_validators_add_error_messages', '2019-03-06 06:03:56.273497'); args=['auth', '0007_alter_validators_add_error_messages', '2019-03-06 06:03:56.273497']
2019-03-06 14:03:56  django.db.backends.schema  DEBUG  [111]   ALTER TABLE `auth_user` MODIFY `username` varchar(150) NOT NULL; (params [])
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.049) ALTER TABLE `auth_user` MODIFY `username` varchar(150) NOT NULL; args=[]
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) SHOW FULL TABLES; args=None
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('auth', '0008_alter_user_username_max_length', '2019-03-06 06:03:56.374570'); args=['auth', '0008_alter_user_username_max_length', '2019-03-06 06:03:56.374570']
2019-03-06 14:03:56  django.db.backends.schema  DEBUG  [111]   CREATE TABLE `resourse_idc` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `name` varchar(32) NOT NULL, `address` varchar(256) NOT NULL, `phone` varchar(15) NOT NULL, `email` varchar(254) NOT NULL, `letter` varchar(5) NOT NULL); (params None)
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.041) CREATE TABLE `resourse_idc` (`id` integer AUTO_INCREMENT NOT NULL PRIMARY KEY, `name` varchar(32) NOT NULL, `address` varchar(256) NOT NULL, `phone` varchar(15) NOT NULL, `email` varchar(254) NOT NULL, `letter` varchar(5) NOT NULL); args=None
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) SELECT engine FROM information_schema.tables WHERE table_name = 'resourse_idc'; args=['resourse_idc']
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) SELECT engine FROM information_schema.tables WHERE table_name = 'resourse_idc'; args=['resourse_idc']
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) SELECT engine FROM information_schema.tables WHERE table_name = 'resourse_idc'; args=['resourse_idc']
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) SELECT engine FROM information_schema.tables WHERE table_name = 'resourse_idc'; args=['resourse_idc']
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) SELECT engine FROM information_schema.tables WHERE table_name = 'resourse_idc'; args=['resourse_idc']
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) SELECT engine FROM information_schema.tables WHERE table_name = 'resourse_idc'; args=['resourse_idc']
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) SHOW FULL TABLES; args=None
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('idcs', '0001_initial', '2019-03-06 06:03:56.502160'); args=['idcs', '0001_initial', '2019-03-06 06:03:56.502160']
2019-03-06 14:03:56  django.db.backends.schema  DEBUG  [111]   CREATE TABLE `django_session` (`session_key` varchar(40) NOT NULL PRIMARY KEY, `session_data` longtext NOT NULL, `expire_date` datetime(6) NOT NULL); (params None)
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.039) CREATE TABLE `django_session` (`session_key` varchar(40) NOT NULL PRIMARY KEY, `session_data` longtext NOT NULL, `expire_date` datetime(6) NOT NULL); args=None
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) SELECT engine FROM information_schema.tables WHERE table_name = 'django_session'; args=['django_session']
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.006) SELECT engine FROM information_schema.tables WHERE table_name = 'django_session'; args=['django_session']
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.013) SELECT engine FROM information_schema.tables WHERE table_name = 'django_session'; args=['django_session']
2019-03-06 14:03:56  django.db.backends.schema  DEBUG  [111]   CREATE INDEX `django_session_expire_date_a5c62663` ON `django_session` (`expire_date`); (params ())
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.022) CREATE INDEX `django_session_expire_date_a5c62663` ON `django_session` (`expire_date`); args=()
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) SHOW FULL TABLES; args=None
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) INSERT INTO `django_migrations` (`app`, `name`, `applied`) VALUES ('sessions', '0001_initial', '2019-03-06 06:03:56.635814'); args=['sessions', '0001_initial', '2019-03-06 06:03:56.635814']
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) SHOW FULL TABLES; args=None
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'admin' AND `django_content_type`.`model` = 'logentry'); args=('admin', 'logentry')
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.008) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'admin' AND `django_content_type`.`model` = 'logentry'); args=('admin', 'logentry')
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) INSERT INTO `django_content_type` (`app_label`, `model`) VALUES ('admin', 'logentry'); args=['admin', 'logentry']
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.009) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_permission`.`content_type_id` IN (1) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(1,)
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) INSERT INTO `auth_permission` (`name`, `content_type_id`, `codename`) VALUES ('Can add log entry', 1, 'add_logentry'), ('Can change log entry', 1, 'change_logentry'), ('Can delete log entry', 1, 'delete_logentry'); args=('Can add log entry', 1, 'add_logentry', 'Can change log entry', 1, 'change_logentry', 'Can delete log entry', 1, 'delete_logentry')
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.009) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'admin'; args=('admin',)
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.006) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'auth' AND `django_content_type`.`model` = 'permission'); args=('auth', 'permission')
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'auth' AND `django_content_type`.`model` = 'permission'); args=('auth', 'permission')
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) INSERT INTO `django_content_type` (`app_label`, `model`) VALUES ('auth', 'permission'); args=['auth', 'permission']
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'auth' AND `django_content_type`.`model` = 'group'); args=('auth', 'group')
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'auth' AND `django_content_type`.`model` = 'group'); args=('auth', 'group')
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.006) INSERT INTO `django_content_type` (`app_label`, `model`) VALUES ('auth', 'group'); args=['auth', 'group']
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.008) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'auth' AND `django_content_type`.`model` = 'user'); args=('auth', 'user')
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'auth' AND `django_content_type`.`model` = 'user'); args=('auth', 'user')
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.006) INSERT INTO `django_content_type` (`app_label`, `model`) VALUES ('auth', 'user'); args=['auth', 'user']
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.009) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_permission`.`content_type_id` IN (2, 3, 4) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(2, 3, 4)
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.008) INSERT INTO `auth_permission` (`name`, `content_type_id`, `codename`) VALUES ('Can add permission', 2, 'add_permission'), ('Can change permission', 2, 'change_permission'), ('Can delete permission', 2, 'delete_permission'), ('Can add group', 3, 'add_group'), ('Can change group', 3, 'change_group'), ('Can delete group', 3, 'delete_group'), ('Can add user', 4, 'add_user'), ('Can change user', 4, 'change_user'), ('Can delete user', 4, 'delete_user'); args=('Can add permission', 2, 'add_permission', 'Can change permission', 2, 'change_permission', 'Can delete permission', 2, 'delete_permission', 'Can add group', 3, 'add_group', 'Can change group', 3, 'change_group', 'Can delete group', 3, 'delete_group', 'Can add user', 4, 'add_user', 'Can change user', 4, 'change_user', 'Can delete user', 4, 'delete_user')
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.008) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'auth'; args=('auth',)
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.007) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'contenttypes' AND `django_content_type`.`model` = 'contenttype'); args=('contenttypes', 'contenttype')
2019-03-06 14:03:56  django.db.backends  DEBUG  [91]   (0.008) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'contenttypes' AND `django_content_type`.`model` = 'contenttype'); args=('contenttypes', 'contenttype')
2019-03-06 14:03:57  django.db.backends  DEBUG  [91]   (0.007) INSERT INTO `django_content_type` (`app_label`, `model`) VALUES ('contenttypes', 'contenttype'); args=['contenttypes', 'contenttype']
2019-03-06 14:03:57  django.db.backends  DEBUG  [91]   (0.010) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_permission`.`content_type_id` IN (5) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(5,)
2019-03-06 14:03:57  django.db.backends  DEBUG  [91]   (0.009) INSERT INTO `auth_permission` (`name`, `content_type_id`, `codename`) VALUES ('Can add content type', 5, 'add_contenttype'), ('Can change content type', 5, 'change_contenttype'), ('Can delete content type', 5, 'delete_contenttype'); args=('Can add content type', 5, 'add_contenttype', 'Can change content type', 5, 'change_contenttype', 'Can delete content type', 5, 'delete_contenttype')
2019-03-06 14:03:57  django.db.backends  DEBUG  [91]   (0.008) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'contenttypes'; args=('contenttypes',)
2019-03-06 14:03:57  django.db.backends  DEBUG  [91]   (0.007) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'sessions' AND `django_content_type`.`model` = 'session'); args=('sessions', 'session')
2019-03-06 14:03:57  django.db.backends  DEBUG  [91]   (0.008) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'sessions' AND `django_content_type`.`model` = 'session'); args=('sessions', 'session')
2019-03-06 14:03:57  django.db.backends  DEBUG  [91]   (0.013) INSERT INTO `django_content_type` (`app_label`, `model`) VALUES ('sessions', 'session'); args=['sessions', 'session']
2019-03-06 14:03:57  django.db.backends  DEBUG  [91]   (0.008) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_permission`.`content_type_id` IN (6) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(6,)
2019-03-06 14:03:57  django.db.backends  DEBUG  [91]   (0.012) INSERT INTO `auth_permission` (`name`, `content_type_id`, `codename`) VALUES ('Can add session', 6, 'add_session'), ('Can change session', 6, 'change_session'), ('Can delete session', 6, 'delete_session'); args=('Can add session', 6, 'add_session', 'Can change session', 6, 'change_session', 'Can delete session', 6, 'delete_session')
2019-03-06 14:03:57  django.db.backends  DEBUG  [91]   (0.008) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'sessions'; args=('sessions',)
2019-03-06 14:03:57  django.db.backends  DEBUG  [91]   (0.009) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'idcs' AND `django_content_type`.`model` = 'idc'); args=('idcs', 'idc')
2019-03-06 14:03:57  django.db.backends  DEBUG  [91]   (0.008) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`app_label` = 'idcs' AND `django_content_type`.`model` = 'idc'); args=('idcs', 'idc')
2019-03-06 14:03:57  django.db.backends  DEBUG  [91]   (0.009) INSERT INTO `django_content_type` (`app_label`, `model`) VALUES ('idcs', 'idc'); args=['idcs', 'idc']
2019-03-06 14:03:57  django.db.backends  DEBUG  [91]   (0.008) SELECT `auth_permission`.`content_type_id`, `auth_permission`.`codename` FROM `auth_permission` INNER JOIN `django_content_type` ON (`auth_permission`.`content_type_id` = `django_content_type`.`id`) WHERE `auth_permission`.`content_type_id` IN (7) ORDER BY `django_content_type`.`app_label` ASC, `django_content_type`.`model` ASC, `auth_permission`.`codename` ASC; args=(7,)
2019-03-06 14:03:57  django.db.backends  DEBUG  [91]   (0.008) INSERT INTO `auth_permission` (`name`, `content_type_id`, `codename`) VALUES ('Can add idc', 7, 'add_idc'), ('Can change idc', 7, 'change_idc'), ('Can delete idc', 7, 'delete_idc'); args=('Can add idc', 7, 'add_idc', 'Can change idc', 7, 'change_idc', 'Can delete idc', 7, 'delete_idc')
2019-03-06 14:03:57  django.db.backends  DEBUG  [91]   (0.008) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE `django_content_type`.`app_label` = 'idcs'; args=('idcs',)
2019-03-06 14:25:26  django.db.backends  DEBUG  [91]   (0.008) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-06 14:25:26  django.db.backends  DEBUG  [91]   (0.008) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 14:25:27  django.db.backends  DEBUG  [91]   (0.007) SELECT @@SQL_AUTO_IS_NULL; args=None
2019-03-06 14:25:27  django.db.backends  DEBUG  [91]   (0.009) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 14:25:27  django.db.backends  DEBUG  [91]   (0.012) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 14:25:27  django.db.backends  DEBUG  [91]   (0.010) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 14:25:27  django.db.backends  DEBUG  [91]   (0.014) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 14:26:39  django.db.backends  DEBUG  [91]   (0.008) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 14:26:39  django.db.backends  DEBUG  [91]   (0.007) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 14:26:39  django.db.backends  DEBUG  [91]   (0.008) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 14:26:39  django.db.backends  DEBUG  [91]   (0.009) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 14:27:01  django.db.backends  DEBUG  [91]   (0.010) SELECT VERSION(); args=None
2019-03-06 14:27:01  django.db.backends  DEBUG  [91]   (0.009) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` WHERE `resourse_idc`.`id` = 1; args=(1,)
2019-03-06 14:27:01  django.db.backends  DEBUG  [91]   (0.009) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 14:27:01  django.db.backends  DEBUG  [91]   (0.012) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 14:27:01  django.db.backends  DEBUG  [91]   (0.008) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 14:27:01  django.db.backends  DEBUG  [91]   (0.009) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 14:27:03  django.db.backends  DEBUG  [91]   (0.009) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 14:27:03  django.db.backends  DEBUG  [91]   (0.010) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 14:27:03  django.db.backends  DEBUG  [91]   (0.008) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 14:27:03  django.db.backends  DEBUG  [91]   (0.009) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 15:01:38  django.db.backends  DEBUG  [91]   (0.009) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 15:01:38  django.db.backends  DEBUG  [91]   (0.010) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 15:01:38  django.db.backends  DEBUG  [91]   (0.008) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 15:01:38  django.db.backends  DEBUG  [91]   (0.009) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 15:01:52  django.db.backends  DEBUG  [91]   (0.010) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 15:01:52  django.db.backends  DEBUG  [91]   (0.009) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 15:01:52  django.db.backends  DEBUG  [91]   (0.007) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 15:01:52  django.db.backends  DEBUG  [91]   (0.009) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 15:02:11  django.db.backends  DEBUG  [91]   (0.012) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
2019-03-06 15:02:11  django.db.backends  DEBUG  [91]   (0.008) SELECT `resourse_idc`.`id`, `resourse_idc`.`name`, `resourse_idc`.`address`, `resourse_idc`.`phone`, `resourse_idc`.`email`, `resourse_idc`.`letter` FROM `resourse_idc` LIMIT 21; args=()
